lat,lon,severity
51.4444,-0.1903,20
51.4531,-0.1048,2
51.6029,0.0348,2
51.5209,-0.0507,2
51.474,-0.0612,2
51.3923,-0.2652,20
51.6063,-0.0769,2
51.5756,-0.0985,2
51.593,-0.2585,2
51.4514,0.0482,2
51.5615,-0.1245,2
51.562,-0.1253,20
51.5198,-0.1057,20
51.4815,-0.2681,20
51.5274,-0.025,2
51.5459,0.0226,2
51.5965,-0.2626,2
51.4864,-0.1192,2
51.4918,-0.1025,20
51.3886,-0.2655,2
51.4978,-0.1,2
51.4158,-0.2657,20
51.5241,-0.1442,2
51.4776,-0.1903,2
51.499,-0.1986,4
51.5471,-0.0919,20
51.4946,-0.1252,2
51.5182,-0.1711,22
51.5135,-0.1559,2
51.525,-0.1383,20
51.4747,-0.3434,28
51.4688,-0.0266,2
51.5295,-0.1162,2
51.4323,-0.293,2
51.488,-0.1943,4
51.4795,-0.1952,2
51.556,-0.1176,2
51.4399,-0.1257,2
51.5029,-0.1238,2
51.541,-0.2898,2
51.5119,-0.12,2
51.4242,-0.1631,2
51.4108,-0.2179,20
51.5463,-0.1007,2
51.4964,-0.1115,6
51.4109,-0.0939,2
51.4425,-0.1534,2
51.5644,-0.0112,2
51.5079,-0.0272,2
51.4846,-0.0536,2
51.4839,-0.032,4
51.5261,-0.0999,2
51.396,-0.0926,2
51.4893,0.0866,22
51.5509,-0.0514,2
51.5386,-0.0925,2
51.5694,-0.1859,20
51.5263,-0.078,2
51.4449,-0.3851,2
51.5352,-0.1044,10
51.5335,0.058,2
51.5132,-0.14,20
51.5066,-0.1522,4
51.541,-0.2014,2
51.4865,-0.0838,2
51.5011,-0.1277,20
51.5842,0.1742,2
51.6119,-0.0762,40
51.49,-0.0431,4
51.5387,-0.0924,2
51.5247,-0.0811,8
51.5252,0.1712,20
51.4296,-0.1664,2
51.4168,-0.263,2
51.5283,-0.1048,2
51.4613,0.0577,2
51.5114,-0.1332,6
51.4602,0.0495,4
51.5003,-0.1262,20
51.5426,-0.079,2
51.5408,-0.0962,2
51.5167,0.0408,20
51.5066,-0.2573,4
51.4947,-0.125,8
51.4456,-0.3297,2
51.5394,-0.1705,2
51.5316,-0.096,2
51.5544,0.1424,2
51.5008,-0.1193,2
51.4329,-0.1806,4
51.5078,-0.1079,4
51.5547,-0.378,2
51.5098,-0.2724,2
51.5436,-0.1364,2
51.4678,-0.0238,2
51.4738,-0.0829,2
51.4585,-0.0552,24
51.4547,-0.0159,2
51.5014,-0.1104,2
51.4163,-0.1925,2
51.5633,0.0129,2
51.4604,-0.0663,2
51.4991,-0.0969,2
51.5463,-0.0019,2
51.4897,-0.1276,2
51.5546,-0.0684,4
51.4834,-0.232,2
51.4925,-0.1933,2
51.5628,0.0907,2
51.5462,-0.1474,2
51.517,-0.1263,2
51.5749,-0.0858,20
51.5315,-0.1261,2
51.3493,-0.0432,2
51.5181,-0.2206,2
51.4626,-0.4152,20
51.3785,-0.1032,2
51.4545,-0.1199,10
51.4921,-0.0984,2
51.3638,-0.0987,2
51.4402,-0.2161,2
51.5419,0.0038,2
51.4483,-0.0783,2
51.4819,-0.1123,4
51.4438,-0.4251,4
51.3754,-0.0439,20
51.4235,-0.1726,22
51.5899,-0.3446,20
51.5431,0.1478,2
51.4038,-0.2755,2
51.3749,-0.2042,2
51.4297,-0.1662,10
51.5149,-0.0283,2
51.5018,-0.0501,2
51.3612,-0.1674,20
51.4658,-0.1545,2
51.4205,-0.1645,2
51.5926,0.0225,4
51.4626,-0.115,2
51.4639,-0.1649,2
51.5496,0.1477,20
51.507,-0.0951,2
51.54,-0.0893,2
51.4852,-0.2874,2
51.4751,-0.1288,20
51.5251,-0.1456,2
51.4703,-0.3285,2
51.5404,-0.2992,2
51.5801,-0.0995,2
51.5402,0.1484,2
51.5537,-0.0533,2
51.584,-0.0374,2
51.5641,-0.0594,2
51.4904,-0.1037,20
51.4688,-0.1788,20
51.5277,-0.1741,2
51.4289,-0.3752,20
51.5163,-0.1553,20
51.4335,-0.1037,20
51.5291,-0.095,4
51.5184,-0.3753,2
51.5485,0.0236,2
51.5179,-0.1272,2
51.4127,-0.3599,2
51.5719,-0.0206,4
51.5879,-0.4362,2
51.5314,-0.121,2
51.5515,-0.1261,22
51.5023,-0.1581,2
51.5231,-0.1078,4
51.53,-0.1243,2
51.462,-0.2071,2
51.4881,-0.1803,2
51.5277,-0.1451,20
51.5849,-0.0195,2
51.5085,-0.3399,20
51.5206,-0.2004,20
51.3994,-0.2604,2
51.4667,-0.1895,2
51.5682,0.1467,2
51.4664,-0.0722,2
51.5171,-0.1729,6
51.4392,0.1252,2
51.4599,-0.1212,2
51.4743,-0.1562,2
51.51,-0.1178,2
51.5025,0.0413,20
51.5319,-0.0612,60
51.4527,0.1619,2
51.5079,-0.1307,2
51.5512,-0.2987,20
51.5159,-0.3756,6
51.3726,-0.3048,2
51.4978,-0.1063,2
51.5522,-0.3025,2
51.4987,-0.055,20
51.5299,-0.3731,2
51.5407,-0.2547,2
51.4113,-0.3099,2
51.5171,0.0087,2
51.4938,-0.1842,2
51.5431,-0.1106,2
51.5151,-0.3374,6
51.4479,-0.018,20
51.4613,-0.1369,2
51.5042,-0.1123,4
51.5962,-0.1091,4
51.5023,-0.144,20
51.5269,-0.0611,2
51.4928,-0.0941,2
51.5222,-0.107,10
51.4686,-0.0983,20
51.4833,-0.0013,2
51.4422,-0.1642,20
51.5367,-0.0983,2
51.4567,-0.0198,20
51.4822,-0.1731,2
51.4571,-0.2677,4
51.4716,-0.063,20
51.5434,-0.0762,2
51.474,-0.0639,2
51.4437,-0.119,4
51.4306,-0.1689,20
51.5275,0.0175,20
51.5256,-0.0331,2
51.5147,-0.1587,2
51.4646,-0.2368,4
51.5039,-0.3334,22
51.5292,-0.1066,2
51.4549,-0.2084,2
51.4608,-0.2175,2
51.5561,-0.1828,2
51.56,-0.1289,2
51.5317,-0.0929,4
51.5356,-0.0622,20
51.3638,-0.2986,2
51.5147,-0.0599,4
51.488,-0.0387,4
51.5658,-0.1021,20
51.6804,-0.0474,2
51.5096,-0.026,2
51.5465,-0.0829,8
51.6094,0.0215,2
51.4136,0.0077,2
51.4457,0.0109,2
51.4829,-0.3264,2
51.5076,-0.1272,22
51.5065,-0.1224,6
51.4719,-0.0989,2
51.5169,-0.1269,20
51.4622,-0.2936,20
51.5247,-0.128,22
51.5191,-0.0598,24
51.4736,0.1678,2
51.5025,-0.1912,20
51.5056,-0.0265,4
51.4868,-0.2999,2
51.5035,-0.0915,2
51.4614,-0.1369,2
51.508,-0.2034,20
51.5333,-0.0291,2
51.4837,-0.1673,2
51.5841,-0.0716,2
51.5036,-0.1052,20
51.5685,-0.0617,2
51.5764,-0.1259,20
51.5555,-0.1017,2
51.5167,-0.1198,2
51.4734,-0.0579,4
51.6522,-0.0814,2
51.5333,-0.0415,4
51.5121,-0.2706,2
51.524,-0.2139,2
51.5562,-0.1264,2
51.5576,-0.3624,2
51.5349,0.1946,2
51.5975,-0.1721,22
51.5725,-0.0685,4
51.4656,-0.0188,20
51.4504,-0.1397,2
51.5243,-0.0803,2
51.5031,-0.1519,4
51.4809,-0.0934,2
51.435,0.1664,2
51.5197,-0.1296,20
51.5716,0.1809,2
51.4703,-0.356,20
51.3937,-0.2408,2
51.568,-0.0319,20
51.5762,-0.2949,2
51.5931,-0.2585,2
51.4357,-0.0938,20
51.3502,0.0887,20
51.5101,-0.1402,2
51.4136,-0.2045,20
51.4406,-0.059,4
51.4752,-0.0288,2
51.3989,-0.0987,2
51.4712,-0.0299,2
51.4418,-0.1543,28
51.593,-0.1324,2
51.4346,-0.1618,30
51.4558,-0.2195,2
51.3921,-0.3068,2
51.5333,-0.0414,2
51.5167,-0.1202,2
51.5062,-0.2312,2
51.5339,0.0468,2
51.4813,-0.344,2
51.5022,-0.0884,2
51.4674,-0.1705,2
51.4794,-0.1795,2
51.532,-0.0421,2
51.5535,-0.105,2
51.5557,-0.0901,2
51.483,-0.1058,2
51.5263,-0.4508,2
51.4729,0.0034,32
51.5683,-0.0735,2
51.3751,-0.1933,2
51.4695,-0.0283,2
51.5022,-0.1046,24
51.4085,-0.1546,2
51.5053,-0.0893,2
51.5691,-0.1238,20
51.4926,-0.2295,4
51.4826,-0.333,2
51.4873,-0.0133,2
51.3878,-0.0881,2
51.6146,-0.1097,2
51.5773,-0.0885,2
51.6107,-0.0655,20
51.515,-0.0728,4
51.4967,-0.1575,2
51.4863,-0.2492,2
51.5063,-0.2317,20
51.5092,-0.0739,8
51.6209,-0.1218,2
51.5799,-0.2425,20
51.4989,-0.1059,2
51.4968,-0.1323,2
51.5442,-0.1903,2
51.4983,-0.2013,56
51.4236,-0.1619,2
51.4925,-0.2593,20
51.436,-0.0907,20
51.566,-0.1017,2
51.5943,0.0358,2
51.5068,-0.1086,20
51.537,-0.1165,2
51.5022,-0.1439,20
51.4845,-0.0526,2
51.5505,-0.1094,2
51.5543,-0.1535,2
51.4916,-0.1565,2
51.491,-0.1111,2
51.5111,0.0005,2
51.5926,-0.106,2
51.5438,-0.1175,2
51.4186,-0.1273,2
51.4573,-0.181,20
51.5933,0.2331,2
51.5649,-0.1326,6
51.485,-0.1256,2
51.5112,-0.1572,2
51.4812,-0.1491,2
51.4482,-0.3815,2
51.547,-0.0511,10
51.4879,-0.178,2
51.4163,-0.3748,2
51.4573,-0.17,2
51.4868,-0.0362,42
51.5047,-0.2159,2
51.5102,-0.1878,2
51.5205,-0.0531,6
51.4079,-0.0349,2
51.527,-0.0603,20
51.4337,-0.1852,8
51.4822,-0.1734,4
51.3719,-0.2269,20
51.513,-0.1294,2
51.518,-0.1077,4
51.5157,-0.2058,2
51.4734,-0.0717,6
51.4848,-0.2039,4
51.5266,-0.1089,2
51.5804,-0.1241,2
51.5565,-0.1172,2
51.4991,-0.148,10
51.5196,-0.0882,2
51.486,-0.0715,2
51.4496,-0.1875,2
51.4646,-0.0592,2
51.6206,0.0278,2
51.5237,-0.0749,20
51.4875,-0.0754,4
51.5022,-0.2224,2
51.3206,0.0287,2
51.4297,-0.0782,2
51.6565,-0.0786,20
51.4996,-0.1295,2
51.4709,-0.3284,2
51.5583,0.2396,2
51.461,-0.1631,4
51.5232,-0.0393,20
51.4192,-0.2249,2
51.5517,-0.2075,20
51.5581,-0.1192,2
51.4753,-0.1943,20
51.5685,-0.0304,4
51.4649,-0.1303,2
51.3934,-0.3054,2
51.5317,0.0469,2
51.4735,-0.0887,2
51.5511,-0.1408,20
51.5082,-0.2959,2
51.5587,-0.3257,2
51.4271,-0.0561,2
51.5176,-0.3549,2
51.5405,0.0746,20
51.4287,-0.0781,2
51.5626,0.1109,2
51.4631,-0.1344,2
51.5063,-0.1023,22
51.4854,-0.1767,4
51.5362,-0.1387,22
51.5428,-0.1793,20
51.5,-0.2378,2
51.484,-0.1619,2
51.5829,-0.262,2
51.4952,-0.211,2
51.5366,-0.1375,2
51.473,-0.0526,4
51.5216,-0.0527,2
51.4496,0.1109,2
51.5462,-0.0757,4
51.4753,-0.3753,200
51.5409,-0.0849,2
51.5128,-0.0005,2
51.492,-0.2132,2
51.4853,-0.1741,2
51.56,0.081,2
51.5902,-0.0046,2
51.4349,-0.3057,2
51.5383,-0.0284,2
51.5732,-0.0159,2
51.456,0.0598,2
51.4721,0.0026,2
51.472,-0.2104,2
51.5334,-0.0772,20
51.5535,-0.1408,2
51.4541,-0.1401,2
51.5394,-0.306,20
51.4765,-0.1182,4
51.4128,-0.3686,2
51.4891,-0.1228,2
51.4506,-0.3208,4
51.3615,-0.1504,2
51.5476,-0.0477,20
51.5108,-0.23,2
51.4999,-0.1961,46
51.5111,-0.1199,2
51.4501,-0.1227,2
51.5192,-0.163,2
51.4896,-0.3058,2
51.5656,-0.1029,12
51.5411,-0.1038,2
51.5541,-0.1102,2
51.5553,-0.1056,2
51.5463,-0.0018,2
51.4344,-0.1227,2
51.5221,-0.2014,6
51.4734,-0.0711,42
51.5508,-0.11,4
51.4742,-0.2066,2
51.4445,-0.276,6
51.4789,-0.0356,2
51.5063,-0.2402,2
51.5483,-0.1147,2
51.4949,-0.1849,2
51.5618,0.1298,20
51.419,-0.0756,2
51.5459,-0.0551,2
51.4519,-0.2704,2
51.5301,-0.1459,2
51.4859,-0.0943,20
51.4772,-0.1898,20
51.3735,-0.0561,2
51.5138,-0.0135,2
51.5248,0.0274,2
51.4894,-0.0864,2
51.5627,-0.0522,2
51.5496,-0.3458,2
51.4132,-0.2289,2
51.4322,-0.1515,2
51.5534,-0.0984,2
51.4946,-0.1234,2
51.484,-0.3809,2
51.5644,0.1253,2
51.49,-0.1478,2
51.4865,-0.297,2
51.5324,-0.0561,2
51.4562,-0.1443,20
51.4294,-0.1718,2
51.4632,-0.2159,2
51.5814,-0.1277,20
51.5961,-0.0157,2
51.3677,-0.0991,2
51.4218,-0.2861,2
51.5103,-0.246,20
51.5239,-0.047,2
51.5477,-0.3688,2
51.5483,-0.064,2
51.5169,-0.1271,4
51.4838,-0.1847,2
51.5024,-0.0775,8
51.4395,-0.1262,2
51.523,-0.1948,2
51.5113,-0.136,2
51.5566,-0.3704,2
51.5252,0.1699,2
51.4606,-0.1182,2
51.371,-0.0014,2
51.5289,-0.0171,2
51.5465,-0.0057,2
51.5914,0.035,2
51.4184,-0.1274,2
51.5276,-0.023,2
51.6046,-0.1217,2
51.3906,-0.0545,20
51.5428,-0.1415,2
51.4508,-0.0853,2
51.6081,-0.1752,20
51.4914,-0.1031,2
51.5474,-0.2758,4
51.5066,-0.2562,20
51.4635,-0.1295,2
51.5243,-0.1346,2
51.4683,-0.2267,10
51.5043,-0.1045,2
51.4924,-0.285,4
51.502,-0.2224,2
51.4528,-0.0075,2
51.5155,-0.1663,20
51.4508,-0.2554,2
51.3578,-0.0977,20
51.477,-0.1919,2
51.5337,-0.1058,2
51.5243,-0.0585,20
51.5294,-0.1386,2
51.5065,-0.2347,4
51.5281,-0.1627,2
51.4795,-0.1872,8
51.5181,0.0236,2
51.4674,-0.206,2
51.5913,-0.1042,2
51.5811,-0.0863,4
51.4782,-0.2008,2
51.5249,-0.0348,36
51.5984,-0.0767,20
51.4867,-0.2875,2
51.5312,-0.0863,4
51.4987,-0.0557,2
51.5225,-0.0772,2
51.475,-0.3387,2
51.4774,-0.1012,20
51.4678,-0.2883,2
51.5645,-0.2922,2
51.4852,-0.3011,2
51.3642,-0.1856,2
51.5153,-0.1425,2
51.516,-0.3755,2
51.5735,-0.0152,2
51.4541,-0.1477,2
51.4989,-0.055,2
51.4845,-0.1756,2
51.4048,-0.2654,20
51.5274,-0.1306,2
51.4707,-0.0542,2
51.6104,-0.2126,2
51.5374,-0.3933,2
51.5334,0.057,2
51.531,0.0814,20
51.4821,-0.1125,20
51.4126,-0.2232,20
51.4706,-0.069,20
51.4811,-0.2099,2
51.3329,-0.1231,2
51.4789,-0.1881,2
51.4652,-0.1298,2
51.4661,-0.1529,4
51.4555,-0.1387,20
51.4997,-0.117,4
51.5505,-0.0533,2
51.5099,-0.1562,22
51.473,0.0035,20
51.5383,0.0421,2
51.5222,-0.0443,2
51.444,-0.026,4
51.3782,-0.158,2
51.4716,-0.0697,4
51.5205,-0.3633,2
51.4175,-0.1365,2
51.4945,-0.2127,2
51.437,-0.1617,20
51.4716,-0.2056,2
51.4854,-0.2026,2
51.5173,-0.1462,2
51.4517,-0.2714,2
51.4812,-0.0192,2
51.5352,-0.1043,24
51.5102,-0.2354,20
51.6026,-0.0031,2
51.532,-0.2174,2
51.5812,-0.1984,2
51.5059,-0.1111,2
51.5024,-0.1585,2
51.4944,-0.4591,20
51.4908,-0.1495,2
51.511,-0.0668,6
51.4049,-0.0563,2
51.5582,-0.12,2
51.5437,-0.2741,2
51.5418,-0.085,6
51.5145,-0.162,2
51.4991,-0.1518,2
51.5656,-0.073,2
51.4934,-0.1819,4
51.5405,-0.0698,2
51.4909,-0.1034,4
51.5626,-0.0452,2
51.4802,-0.1936,2
51.5464,-0.0683,2
51.4894,-0.0965,38
51.5489,-0.2387,2
51.3696,-0.1831,2
51.545,-0.4729,6
51.4425,-0.4043,2
51.5219,-0.1336,2
51.5847,0.1735,20
51.51,-0.1331,20
51.4694,-0.0973,2
51.463,-0.1151,2
51.5955,-0.1451,2
51.519,-0.0762,2
51.5392,-0.1361,2
51.5825,-0.1994,2
51.6078,-0.017,2
51.5218,-0.113,20
51.4683,-0.0985,2
51.5126,-0.037,2
51.4529,-0.1667,20
51.4018,-0.2692,2
51.3902,-0.1123,2
51.4821,-0.1734,54
51.5067,-0.1477,2
51.4281,-0.355,2
51.5189,-0.2029,2
51.4193,0.0123,2
51.51,-0.3244,2
51.5231,-0.1512,22
51.5923,-0.07,4
51.4137,-0.2046,2
51.4298,-0.1733,2
51.5104,-0.1164,22
51.4709,-0.0621,2
51.529,-0.126,22
51.5066,-0.2647,2
51.5996,-0.0268,2
51.4882,-0.1384,2
51.4985,-0.062,2
51.5021,-0.1901,2
51.5326,-0.1034,2
51.4878,-0.1065,2
51.4124,-0.0851,2
51.5021,-0.1401,22
51.6064,-0.068,2
51.4336,-0.0157,2
51.4594,-0.1416,2
51.4486,-0.1481,2
51.547,-0.2312,2
51.6011,-0.3185,2
51.5127,-0.2259,2
51.5355,0.093,2
51.4176,-0.0586,20
51.5405,-0.1371,2
51.5186,-0.122,202
51.5137,-0.1564,2
51.4843,-0.0474,2
51.5396,-0.0857,4
51.5749,-0.0722,2
51.5163,-0.1325,2
51.5994,-0.1731,2
51.494,-0.1766,20
51.3853,-0.2526,4
51.475,-0.0556,2
51.5407,-0.0484,20
51.5143,-0.0548,2
51.4039,-0.1369,4
51.5863,-0.2665,2
51.4771,-0.0401,2
51.4388,0.0705,2
51.4502,-0.2964,2
51.5433,-0.1419,2
51.4651,-0.1806,2
51.4852,-0.1109,2
51.5502,-0.1097,2
51.5006,-0.1275,2
51.5354,-0.0057,2
51.565,-0.4159,2
51.4636,-0.0108,4
51.5625,-0.0451,4
51.5303,-0.0997,4
51.5125,-0.2521,2
51.5204,-0.0859,4
51.4902,-0.0225,2
51.4898,-0.0867,2
51.5463,0.0058,2
51.5549,-0.1317,4
51.5053,-0.1374,2
51.4574,-0.3046,2
51.6038,-0.0164,2
51.4682,-0.1443,26
51.5002,-0.0168,2
51.4238,-0.1722,20
51.4411,-0.1657,2
51.4595,-0.2174,20
51.4664,0.0085,2
51.5439,-0.0901,6
51.5273,-0.0773,22
51.5193,-0.1624,2
51.5211,-0.0498,24
51.4141,-0.2027,2
51.511,-0.0669,26
51.4924,-0.2609,4
51.504,-0.2203,2
51.5205,-0.0746,2
51.4953,-0.1013,2
51.4489,-0.2666,2
51.5368,-0.3895,20
51.5587,0.13,2
51.4893,-0.0963,20
51.4787,-0.0967,22
51.4,-0.2395,2
51.4352,-0.3753,2
51.5064,-0.2383,4
51.4745,-0.0421,2
51.499,-0.0534,2
51.4546,-0.2095,20
51.3623,-0.1363,2
51.4955,-0.1377,20
51.5538,-0.1051,2
51.5096,-0.1277,2
51.4671,-0.0299,2
51.4624,-0.2225,8
51.5513,-0.0032,2
51.5141,-0.0528,4
51.5175,-0.2804,2
51.4927,-0.0692,2
51.523,-0.1945,4
51.5932,-0.0696,2
51.4965,-0.1389,2
51.4923,-0.1019,8
51.5373,0.0059,2
51.4237,0.1012,2
51.4841,0.1086,2
51.4614,-0.0712,2
51.4828,-0.1705,8
51.5255,-0.089,26
51.5793,-0.0306,2
51.508,-0.0082,2
51.6612,-0.1543,2
51.516,-0.1875,2
51.4659,-0.1137,2
51.5266,-0.0283,2
51.5189,-0.2109,8
51.4964,-0.0934,2
51.4784,-0.1292,2
51.5065,-0.2345,22
51.5585,-0.3799,2
51.391,-0.1658,20
51.3878,-0.209,24
51.4742,-0.075,32
51.5469,-0.2039,4
51.4936,-0.0482,4
51.5371,-0.2418,20
51.3745,-0.2242,4
51.4796,-0.1206,2
51.5335,-0.0077,4
51.5352,-0.1016,20
51.4946,-0.1207,20
51.5013,-0.1601,2
51.442,-0.1709,6
51.5288,0.0936,2
51.5244,-0.1159,4
51.5676,-0.0611,4
51.4246,-0.0141,2
51.4735,-0.0869,2
51.5036,-0.1744,2
51.3342,-0.1219,2
51.4819,-0.0338,2
51.5141,-0.1514,22
51.4739,-0.0812,2
51.5187,-0.0745,2
51.3985,0.015,2
51.5691,0.1217,2
51.5232,-0.0785,2
51.4508,0.08,20
51.5313,-0.1142,22
51.4053,-0.1521,20
51.3972,-0.1898,2
51.5149,-0.0727,20
51.5444,-0.0291,20
51.5333,-0.0417,2
51.5202,-0.1501,20
51.5858,-0.0019,2
51.5317,0.1473,2
51.4948,-0.0977,2
51.4528,-0.0374,20
51.5863,-0.0261,2
51.4737,-0.0197,4
51.4821,-0.1737,6
51.5769,-0.0272,2
51.3614,-0.1687,20
51.3479,-0.1477,20
51.427,-0.3557,20
51.5223,-0.106,2
51.5555,0.0626,2
51.4924,0.0452,4
51.5052,-0.1136,4
51.5134,-0.1603,2
51.4933,-0.1008,4
51.3991,-0.0412,10
51.4257,-0.3745,2
51.4627,-0.3493,20
51.4678,-0.0896,2
51.4511,-0.0168,2
51.4844,-0.0938,2
51.5311,-0.1046,22
51.4829,-0.2359,2
51.5298,-0.1243,2
51.4302,-0.1359,2
51.5206,-0.0851,2
51.534,-0.1713,22
51.4732,-0.0886,2
51.5098,-0.3191,20
51.4766,-0.118,2
51.6005,-0.3214,20
51.4356,-0.1598,14
51.4637,-0.4933,2
51.3681,-0.1153,20
51.5839,-0.0728,2
51.627,-0.0987,2
51.5534,-0.105,2
51.5302,0.0378,8
51.5611,0.1477,2
51.5417,-0.0787,2
51.5286,-0.1553,20
51.5226,-0.1016,2
51.5098,-0.2246,20
51.4052,-0.0772,2
51.5304,-0.068,2
51.5655,-0.1062,20
51.45,-0.2409,2
51.4077,-0.0254,2
51.4762,-0.0694,2
51.3595,-0.1385,2
51.524,-0.1528,20
51.5456,0.0199,6
51.511,-0.1122,20
51.4598,-0.0752,2
51.498,-0.065,2
51.5152,-0.1231,2
51.4447,-0.401,2
51.5494,-0.1913,2
51.5457,-0.15,2
51.4288,-0.3354,2
51.4612,-0.2188,10
51.4606,0.1663,20
51.499,-0.0851,2
51.4688,-0.1268,28
51.5215,-0.1133,2
51.4496,-0.1371,2
51.4459,-0.3507,2
51.4837,-0.0944,2
51.4757,-0.0305,2
51.5031,-0.111,2
51.5345,-0.1701,2
51.4403,-0.0223,2
51.3763,-0.2224,4
51.4964,-0.115,2
51.4753,-0.0387,2
51.5647,-0.153,2
51.5258,-0.1044,2
51.4376,0.0412,4
51.4901,-0.0446,24
51.5516,-0.0518,2
51.605,-0.122,2
51.5229,-0.2015,2
51.5173,-0.0426,2
51.5625,-0.1102,20
51.5331,-0.085,2
51.4877,-0.1951,16
51.4729,-0.0529,50
51.4576,-0.2532,20
51.5154,-0.1406,4
51.4753,-0.0281,8
51.5237,-0.2169,2
51.4515,-0.2674,2
51.5806,-0.0019,8
51.4713,-0.1126,2
51.6273,0.0099,2
51.5178,0.0601,20
51.4615,-0.2981,2
51.4834,-0.088,2
51.5779,-0.0827,2
51.6323,-0.0628,2
51.5129,-0.2001,2
51.5352,-0.1898,2
51.5128,-0.249,2
51.5071,-0.1255,2
51.4101,-0.1207,2
51.4476,-0.0181,2
51.4324,-0.0408,2
51.5278,-0.0686,2
51.5181,-0.0388,2
51.5615,-0.0994,2
51.501,-0.1249,2
51.5023,-0.11,2
51.4965,-0.1115,20
51.5411,-0.3193,2
51.4665,-0.2668,2
51.4681,-0.2312,2
51.5929,0.0094,2
51.505,-0.1509,4
51.4979,-0.0662,2
51.5102,-0.0615,2
51.4547,0.1526,20
51.4934,-0.1008,2
51.5522,-0.1217,2
51.5425,-0.142,20
51.4635,-0.2493,2
51.5474,0.0234,2
51.4924,0.0443,2
51.4974,-0.1257,24
51.5264,-0.0108,2
51.5017,-0.1736,20
51.457,-0.0137,2
51.529,-0.092,4
51.3999,-0.1071,2
51.5565,-0.0462,2
51.4783,-0.035,2
51.3594,0.0223,2
51.5911,-0.1084,2
51.5241,-0.1167,2
51.5087,0.0704,2
51.3917,-0.2015,2
51.4978,-0.1001,2
51.5817,-0.0396,20
51.4753,0.0107,4
51.5282,-0.1286,2
51.5314,-0.3721,2
51.5298,-0.0832,4
51.5781,-0.0071,2
51.4697,-0.2649,2
51.5656,-0.1399,2
51.4319,-0.3005,2
51.5266,-0.0637,2
51.5424,-0.2485,20
51.5286,0.1891,2
51.5979,-0.2745,2
51.4655,-0.0111,20
51.5108,-0.1245,2
51.5215,-0.1134,54
51.5267,-0.1088,20
51.4749,-0.1824,2
51.4767,-0.2159,2
51.515,-0.1238,2
51.3583,-0.1911,20
51.5456,-0.0553,2
51.5088,-0.3344,4
51.4365,-0.1279,2
51.5415,-0.2358,2
51.4537,-0.1205,6
51.4544,0.1521,2
51.5269,-0.1458,2
51.5176,-0.1546,2
51.4214,-0.3349,4
51.5674,0.2201,2
51.49,0.039,2
51.5145,-0.1595,4
51.4935,-0.2393,2
51.5373,-0.1546,2
51.5052,-0.1045,28
51.4862,0.0117,2
51.479,-0.0941,2
51.4595,-0.2176,2
51.4397,-0.0974,2
51.4853,-0.2068,2
51.5332,-0.0515,2
51.5923,-0.3622,2
51.5251,-0.0817,2
51.4887,-0.1349,2
51.4699,-0.1773,2
51.5526,-0.1247,2
51.3561,-0.1745,2
51.5282,-0.1813,2
51.4636,-0.0107,20
51.4648,-0.1306,4
51.5083,-0.1547,2
51.4865,-0.0947,2
51.4697,-0.0516,2
51.5187,-0.1516,2
51.516,-0.1266,2
51.5514,0.1528,2
51.4468,-0.1284,2
51.4923,-0.2249,2
51.4744,-0.0421,2
51.5026,-0.0764,2
51.4677,-0.2864,2
51.4926,-0.0984,2
51.5095,-0.0635,2
51.5237,-0.2065,2
51.4753,-0.0132,2
51.5463,-0.0759,2
51.5218,-0.0463,50
51.4738,-0.0897,2
51.5682,-0.2391,2
51.4671,-0.3377,4
51.4868,0.0423,20
51.5383,-0.147,2
51.611,-0.1139,2
51.4169,-0.1925,20
51.3876,-0.1814,2
51.4303,-0.316,20
51.5126,-0.0572,2
51.5115,-0.1765,2
51.4598,-0.1281,2
51.4801,-0.1799,20
51.5231,-0.1311,2
51.4708,-0.2075,234
51.5185,-0.1322,2
51.4559,-0.1956,2
51.5074,-0.1099,22
51.5411,-0.2568,2
51.4877,-0.034,20
51.5512,0.1223,2
51.5219,-0.0457,12
51.5771,-0.0983,2
51.5064,-0.2085,2
51.5214,-0.0641,2
51.5814,-0.3181,2
51.4842,-0.1228,20
51.442,-0.066,2
51.5319,-0.109,2
51.4187,-0.0754,2
51.5241,-0.1528,2
51.4637,-0.3063,2
51.6037,-0.3529,2
51.5967,-0.0735,2
51.5052,-0.0893,2
51.4568,-0.2009,4
51.5466,-0.0826,2
51.4964,-0.1114,2
51.5866,-0.0203,20
51.5549,0.0464,2
51.568,0.1166,20
51.5651,-0.1037,2
51.4352,-0.1842,2
51.5556,0.1272,20
51.5681,-0.0994,4
51.4179,-0.1933,2
51.5017,-0.1241,2
51.5688,-0.2683,2
51.5497,0.1039,2
51.4682,-0.1953,2
51.4742,-0.0936,2
51.5194,-0.0561,4
51.6362,-0.0513,2
51.3828,0.0033,2
51.4923,-0.111,2
51.5318,-0.0723,2
51.5581,-0.0694,6
51.4833,-0.3071,4
51.4983,-0.1325,4
51.4888,-0.1231,22
51.4742,-0.0931,4
51.5049,-0.2366,2
51.4936,0.0096,2
51.5777,0.0099,2
51.456,-0.4422,2
51.375,-0.0104,2
51.4901,-0.0444,2
51.5968,-0.1162,2
51.4987,-0.1803,20
51.5262,-0.1714,2
51.5414,-0.2595,2
51.5262,-0.1713,20
51.5668,0.084,2
51.3794,-0.1919,2
